hike_id,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Lake/Waterfall/Pond,Easy Difficulty,Hard Difficulty,Bring Bug Spray,Family Friendly,Well Maintained
hike_3421,10.0,2.0,4.0,6.0,4.0,14.100000000000001,4.0,9.699999999999998,0.0
hike_3422,3.0,6.0,21.0,0.0,13.0,38.10000000000001,3.0,16.6,18.200000000000003
hike_3423,3.2,0.0,3.0,12.0,1.0,9.1,2.3,5.4,0.0
hike_3424,7.0,7.1,4.0,3.0,5.0,14.799999999999997,1.1,8.499999999999998,0.3
hike_3425,9.0,12.0,9.0,12.0,7.0,10.599999999999998,2.0,8.0,1.3
hike_3426,6.1,2.0,5.0,0.0,6.0,6.299999999999999,1.0,3.1000000000000005,1.0
hike_3427,2.0,8.0,4.0,2.0,14.0,3.9000000000000004,0.0,5.6000000000000005,0.0
hike_3428,1.0,8.0,6.0,3.0,7.0,14.900000000000002,3.0,7.9,0.0
hike_3429,2.1,4.0,3.0,0.0,10.0,3.3000000000000003,1.0,2.3,1.0
hike_343,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9,0.0
hike_3430,3.0,5.0,10.1,25.0,5.0,17.0,0.1,8.9,1.0
hike_3431,6.0,1.0,2.0,13.0,12.0,3.2,2.0,11.599999999999998,3.0
hike_3432,6.0,4.0,8.0,5.0,4.0,12.6,9.0,3.1,0.0
hike_3433,9.0,9.0,3.1,0.0,26.0,8.399999999999999,0.4,13.1,1.0
hike_3434,1.0,3.0,2.2,0.0,7.0,2.7,0.0,3.8000000000000003,0.0
hike_3435,22.0,18.2,11.1,3.0,26.0,41.4,2.6,25.5,4.3
hike_3436,8.0,7.0,8.1,0.0,8.0,24.499999999999996,3.1,9.0,1.0
hike_3437,6.0,7.0,7.0,0.0,12.0,11.3,0.0,14.099999999999996,2.6
hike_3438,5.0,3.0,17.0,29.0,7.0,18.000000000000007,0.0,11.799999999999997,3.0
hike_3439,3.2,6.0,4.0,13.0,4.0,9.600000000000001,1.0,7.6000000000000005,0.0
hike_344,0.0,0.0,0.0,0.0,2.0,0.30000000000000004,2.0,0.2,0.0
hike_3440,2.0,5.0,3.0,0.0,14.0,1.3,0.0,11.1,2.0
hike_3441,3.0,11.0,29.3,0.0,16.0,7.799999999999998,1.3000000000000003,9.999999999999996,1.0
hike_3442,2.0,8.0,4.1,3.0,13.0,3.1,0.0,5.2,0.0
hike_3443,14.0,2.0,5.1,1.0,11.0,4.1,0.0,6.6000000000000005,1.0
hike_3444,3.0,1.0,8.0,24.0,5.0,22.100000000000005,4.0,14.699999999999998,1.0
hike_3445,14.1,5.0,5.300000000000001,0.0,15.0,8.099999999999998,2.0,7.400000000000001,4.0
hike_3446,1.0,12.0,11.5,3.0,5.0,8.600000000000001,1.6,7.500000000000001,1.0
hike_3447,8.0,0.0,3.1,0.0,25.0,21.9,8.2,8.999999999999996,3.5999999999999996
hike_3448,4.0,8.0,10.2,7.0,6.0,20.1,0.1,10.1,2.0
hike_3449,5.1,5.0,10.1,1.0,25.0,29.200000000000003,1.1,20.9,1.0
hike_345,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
hike_3450,5.0,32.0,11.5,12.0,18.0,46.00000000000001,2.1,31.200000000000006,3.5999999999999996
hike_3451,5.1,3.0,4.0,12.0,22.0,4.9,1.1,12.699999999999998,0.0
hike_3452,14.0,17.0,4.0,0.0,41.0,13.4,4.1,14.399999999999999,2.3
hike_3453,4.0,5.0,22.0,10.0,11.0,32.6,7.3,12.4,1.0
hike_3454,3.0,3.0,8.0,34.0,19.0,9.699999999999998,5.3,14.6,3.0
hike_3455,2.0,0.0,0.1,13.0,4.0,3.4000000000000004,1.0,12.0,2.0
hike_3456,9.0,2.0,5.0,0.0,18.0,5.9,3.0,12.199999999999998,3.0
hike_3457,3.0,1.0,7.0,2.0,13.0,5.8,2.0,3.7000000000000006,1.0
hike_3458,11.0,5.0,4.0,4.0,6.0,9.299999999999999,0.2,3.9000000000000004,1.0
hike_3459,6.0,0.0,2.0,26.0,15.0,3.5,0.0,8.499999999999998,1.0
hike_346,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.2,2.0
hike_3460,1.0,5.0,15.0,19.0,6.0,18.0,2.0,12.299999999999999,1.3
hike_3461,10.0,20.0,17.0,2.0,10.0,21.199999999999996,3.1,12.1,0.3
hike_3462,5.0,0.0,9.0,18.0,18.0,10.0,0.0,8.499999999999998,2.0
hike_3463,9.0,5.0,15.1,28.0,5.0,21.300000000000004,4.0,7.6,0.0
hike_3464,3.0,9.0,7.0,11.0,4.0,4.300000000000001,0.0,2.4000000000000004,0.0
hike_3465,8.1,19.0,9.0,0.0,11.0,21.900000000000002,5.0,13.9,3.3
hike_3466,6.0,9.0,19.0,10.0,3.0,23.500000000000004,6.300000000000001,18.7,1.0
hike_3467,14.0,12.0,3.0,0.0,11.0,20.8,1.0,13.9,8.0
hike_3468,4.1,3.0,7.1,23.0,7.0,9.6,1.0,3.0000000000000004,0.0
hike_3469,1.0,6.0,18.0,33.0,2.0,35.80000000000001,2.1,9.799999999999997,2.0
hike_347,1.0,1.0,0.0,0.0,2.0,0.6,0.0,3.7,0.0
hike_3470,1.0,1.0,2.1,1.0,9.0,3.7,0.0,7.1,0.0
hike_3471,3.1,6.0,6.8,0.0,2.0,9.8,4.0,2.9000000000000004,2.0
hike_3472,14.0,4.0,11.0,15.0,8.0,18.199999999999996,3.0,9.200000000000001,0.0
hike_3473,0.0,26.0,11.0,3.0,16.0,11.599999999999998,3.1,12.7,1.0
hike_3474,10.0,8.0,30.0,1.0,4.0,32.60000000000001,3.0,12.899999999999997,2.3
hike_3475,17.0,12.0,5.1,0.0,9.0,23.0,3.5,11.8,3.0
hike_3476,2.0,2.0,5.1,12.0,2.0,15.099999999999998,2.0,11.499999999999998,2.3
hike_3477,10.0,7.0,5.0,0.0,23.0,5.1000000000000005,0.0,7.5,5.0
hike_3478,3.0,1.0,3.0,2.0,22.0,7.499999999999998,0.0,15.8,3.3
hike_3479,3.1,5.0,0.0,0.0,1.0,0.9,1.0,2.3,0.0
hike_348,0.0,7.0,0.0,5.0,4.0,3.8,1.0,0.9,1.0
hike_3480,2.0,6.0,4.0,0.0,11.0,8.9,1.0,7.599999999999997,1.0
hike_3481,4.0,7.0,7.0,44.0,13.0,13.6,10.0,8.2,2.0
hike_3482,5.0,4.0,9.0,0.0,13.0,9.999999999999998,3.1,8.6,2.0
hike_3483,4.0,8.0,5.0,0.0,10.0,3.4,1.0,4.0,1.0
hike_3484,8.0,6.0,18.1,0.0,11.0,17.0,4.0,18.1,3.3
hike_3485,3.0,9.0,5.0,23.0,33.0,8.399999999999999,3.0,16.299999999999997,1.0
hike_3486,5.0,5.0,4.0,0.0,4.0,6.699999999999999,1.0,9.5,0.0
hike_3487,6.0,6.0,5.0,0.0,16.0,4.3,0.0,3.6000000000000005,2.3
hike_3488,2.0,0.0,0.4,0.0,13.0,4.4,1.0,2.7,0.0
hike_3489,15.0,20.0,15.1,3.0,15.0,22.49999999999999,6.199999999999999,19.599999999999998,1.0
hike_349,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.4,1.0
hike_3490,10.0,14.0,9.1,27.0,5.0,30.300000000000004,0.1,16.5,11.100000000000001
hike_3491,16.0,6.0,10.7,0.0,45.0,11.299999999999997,1.1,36.800000000000004,4.0
hike_3492,10.0,11.0,11.0,39.0,9.0,30.8,3.1,10.199999999999998,1.0
hike_3493,12.1,6.0,10.0,3.0,27.0,17.799999999999994,1.0,20.899999999999995,7.3
hike_3494,10.0,1.0,8.0,0.0,23.0,9.0,0.0,14.2,1.0
hike_3495,9.0,12.0,15.8,17.0,2.0,20.300000000000004,2.0,12.3,0.0
hike_3496,5.0,1.0,2.0,0.0,17.0,2.5,0.0,8.7,2.0
hike_3497,2.0,7.0,6.199999999999999,0.0,4.0,10.0,0.0,1.4000000000000001,0.0
hike_3498,2.0,2.0,15.0,48.0,6.0,16.999999999999996,14.1,13.600000000000003,1.0
hike_3499,6.0,4.0,5.1,7.0,19.0,18.600000000000005,3.0,12.899999999999999,5.0
hike_35,8.2,31.0,2.1,25.0,4.0,18.400000000000002,0.5,7.1000000000000005,5.0
hike_350,0.0,0.0,0.0,0.0,2.0,0.2,0.1,0.1,0.0
hike_3500,2.1,19.0,11.0,0.0,5.0,19.199999999999996,0.1,5.300000000000001,0.0
hike_3501,8.0,4.0,6.0,0.0,2.0,10.3,2.0,7.3,3.0
hike_3502,5.0,5.0,2.0,5.0,10.0,4.199999999999999,1.0,8.0,1.0
hike_3503,1.0,4.0,5.0,0.0,5.0,9.799999999999999,0.0,3.9000000000000004,2.0
hike_3504,2.0,0.0,2.0,0.0,8.0,5.8,1.0,5.699999999999999,4.0
hike_3505,5.2,4.0,11.0,0.0,9.0,18.30000000000001,2.0,11.6,4.6
hike_3506,8.0,6.0,20.0,32.0,4.0,13.599999999999998,1.1,8.799999999999997,1.3
hike_3507,8.0,25.0,0.0,2.0,7.0,25.499999999999996,3.5,16.9,0.0
hike_3508,5.1,18.0,3.0,39.0,7.0,20.6,2.1,15.899999999999999,4.6
hike_3509,2.0,7.0,1.0,0.0,16.0,2.6999999999999997,0.0,5.5,2.0
hike_351,6.0,3.0,0.0,4.0,1.0,4.1000000000000005,0.0,3.5000000000000004,2.5999999999999996
hike_3510,2.0,3.0,9.0,0.0,14.0,5.0,0.0,9.4,1.0
hike_3511,11.0,5.0,1.0,1.0,10.0,9.5,0.1,12.200000000000001,1.0
hike_3512,11.0,14.0,2.0,2.0,9.0,16.099999999999998,1.0,8.8,1.3
hike_3513,8.0,8.0,3.1,25.0,18.0,7.3999999999999995,8.1,14.399999999999999,2.2
hike_3514,4.1,5.0,3.1,0.0,10.0,3.3,0.0,5.0,4.0
hike_3515,3.0,2.0,5.0,14.0,4.0,12.1,2.1,4.9,1.0
hike_3516,9.0,3.0,2.1,0.0,22.0,12.7,1.0,14.1,3.0
hike_3517,7.0,0.0,1.0,6.0,8.0,5.8,5.1,10.799999999999997,1.0
hike_3518,5.0,4.0,5.0,31.0,18.0,2.5999999999999996,3.1,6.1,0.0
hike_3519,0.0,6.0,2.0,3.0,7.0,14.899999999999999,1.0,7.800000000000001,3.0
hike_352,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0
hike_3520,13.0,9.0,6.199999999999999,0.0,14.0,18.599999999999998,3.2,7.499999999999999,4.0
hike_3521,1.0,5.0,2.1,0.0,1.0,3.3,0.0,2.2,0.0
hike_3522,8.0,1.0,1.0,10.0,25.0,7.4,2.1,9.399999999999997,3.5999999999999996
hike_3523,5.0,10.0,5.1,1.0,38.0,14.2,5.3,24.800000000000004,0.0
hike_3524,9.0,4.0,2.0,2.0,2.0,13.5,1.1,14.6,2.0
hike_3525,0.0,10.0,3.0,3.0,30.0,5.299999999999999,1.1,18.499999999999996,0.0
hike_3526,6.1,2.0,8.2,0.0,19.0,8.2,0.0,10.299999999999999,4.0
hike_3527,8.0,4.0,6.0,9.0,3.0,9.6,0.3,5.6,4.0
hike_3528,0.0,7.0,3.5,0.0,7.0,7.3999999999999995,2.0,7.4,5.0
hike_3529,10.0,9.0,4.0,0.0,20.0,13.299999999999999,1.1,14.6,8.0
hike_353,3.0,1.0,0.0,5.0,5.0,1.9,1.0,1.7,4.0
hike_3530,1.0,9.0,14.0,0.0,18.0,24.6,1.0,16.399999999999995,3.0
hike_3531,1.0,1.0,4.1,6.0,7.0,4.5,2.0,5.8,1.0
hike_3532,1.0,6.0,5.0,0.0,1.0,10.2,0.1,2.3,0.0
hike_3533,10.0,6.0,12.0,0.0,4.0,9.1,3.2,8.2,5.0
hike_3534,11.0,2.0,2.0,3.0,10.0,6.2,0.0,5.1,1.0
hike_3535,0.0,3.0,0.0,0.0,6.0,1.9000000000000001,0.0,1.7000000000000004,0.0
hike_3536,2.0,16.0,1.0,1.0,13.0,4.4,0.0,5.8,0.0
hike_3537,6.0,7.0,10.0,12.0,1.0,14.7,1.0,10.000000000000002,1.0
hike_3538,2.0,7.0,2.0,1.0,6.0,2.4000000000000004,2.0,4.9,4.6
hike_3539,3.0,1.0,13.0,8.0,11.0,8.5,0.0,11.6,4.0
hike_354,0.0,0.0,0.0,1.0,2.0,0.3,0.0,0.7999999999999999,2.0
hike_3540,1.0,0.0,0.0,0.0,0.0,0.4,0.0,1.3,0.0
hike_3541,8.0,0.0,4.0,14.0,12.0,9.4,0.6,8.7,2.0
hike_3542,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.6,0.0
hike_3543,5.0,7.0,13.0,2.0,11.0,19.8,2.1,9.0,3.0
hike_3544,1.0,2.0,3.1,1.0,6.0,7.6,1.0,3.7,0.0
hike_3545,2.0,1.0,9.1,24.0,15.0,6.5,0.0,11.099999999999998,2.0
hike_3546,2.0,6.0,1.0,0.0,7.0,11.8,1.0,8.1,2.0
hike_3547,6.0,9.0,3.3,0.0,11.0,9.399999999999999,0.0,9.799999999999997,1.0
hike_3548,5.0,2.0,1.0,5.0,6.0,5.499999999999999,3.1,9.6,1.0
hike_3549,3.0,5.0,8.0,0.0,2.0,14.399999999999999,1.0,6.199999999999999,0.0
hike_355,4.0,5.0,0.0,9.0,2.0,2.6,2.0,5.5,3.0
hike_3550,1.0,3.0,8.0,23.0,9.0,10.799999999999999,2.1,4.6000000000000005,1.0
hike_3551,6.0,2.0,2.0,0.0,6.0,4.800000000000001,1.0,3.4000000000000004,0.0
hike_3552,3.0,8.0,18.2,24.0,7.0,21.7,3.0,11.600000000000001,0.0
hike_3553,7.0,23.0,28.0,1.0,48.0,17.299999999999997,4.6,13.399999999999999,1.0
hike_3554,7.4,2.0,3.0,0.0,3.0,6.3,0.0,4.5,0.0
hike_3555,13.0,1.0,6.1,1.0,15.0,15.0,1.0,13.899999999999999,4.3
hike_3556,9.0,1.0,3.0,0.0,29.0,7.0,0.0,9.299999999999999,1.0
hike_3557,0.0,3.0,1.0,3.0,1.0,2.6,1.0,1.8,0.0
hike_3558,4.1,16.0,11.0,46.0,8.0,38.0,9.0,19.900000000000002,1.3
hike_3559,6.0,3.0,3.0,4.0,11.0,5.3,1.0,6.3999999999999995,0.0
hike_356,2.0,3.0,0.0,0.0,3.0,0.1,0.0,0.5,1.0
hike_3560,7.0,1.0,4.0,0.0,8.0,5.2,0.0,2.7,2.4
hike_3561,2.0,0.0,4.0,4.0,5.0,2.1,2.0,2.3000000000000003,0.6
hike_3562,4.0,3.0,2.0,0.0,7.0,5.3999999999999995,3.0,2.0,2.0
hike_3563,0.0,6.2,2.0,7.0,7.0,6.3999999999999995,3.0,3.0000000000000004,3.3
hike_3564,4.0,6.0,6.0,0.0,4.0,6.1,0.0,3.0,1.3
hike_3565,6.0,10.0,2.0,0.0,16.0,2.8000000000000003,2.0,5.4,1.0
hike_3566,6.2,1.0,12.8,12.0,6.0,9.2,2.3,4.800000000000001,0.3
hike_3567,3.0,4.0,6.0,14.0,5.0,16.5,5.0,9.699999999999998,1.0
hike_3568,1.0,1.0,1.5,0.0,0.0,2.2,0.0,1.5,0.0
hike_3569,2.0,5.0,3.0,0.0,16.0,5.499999999999999,0.0,11.4,2.0
hike_357,0.0,0.0,0.0,0.0,4.0,0.1,1.0,1.9,1.0
hike_3570,11.1,16.0,3.0,0.0,7.0,10.9,1.1,21.500000000000004,2.0
hike_3571,3.0,0.0,2.0,0.0,5.0,3.4,0.0,3.5,0.0
hike_3572,11.0,7.0,2.0,15.0,13.0,13.6,9.0,13.499999999999996,1.0
hike_3573,4.0,21.0,6.0,22.0,19.0,11.7,2.1,14.2,4.6
hike_3574,2.0,13.0,4.0,24.0,8.0,5.2,1.0,7.999999999999999,1.0
hike_3575,12.0,5.0,12.1,35.0,3.0,22.400000000000002,4.0,10.799999999999997,2.0
hike_3576,4.0,2.0,9.1,27.0,31.0,5.6,1.4,10.899999999999999,9.0
hike_3577,8.0,9.0,11.0,15.0,13.0,19.700000000000003,6.0,19.499999999999996,3.0
hike_3578,3.0,5.0,7.1,5.0,5.0,14.700000000000001,0.1,7.699999999999999,0.0
hike_3579,4.0,6.0,8.1,0.0,13.0,10.3,0.1,3.3000000000000007,5.0
hike_358,1.0,1.0,0.0,1.0,1.0,0.3,0.0,1.0,2.0
hike_3580,6.0,0.0,2.0,35.0,11.0,9.5,0.0,6.799999999999999,2.0
hike_3581,3.0,2.0,10.0,32.0,3.0,8.9,0.0,4.7,0.0
hike_3582,13.0,4.0,3.3,0.0,9.0,7.6,4.0,13.999999999999996,3.0
hike_3583,3.0,9.0,0.30000000000000004,0.0,11.0,4.3999999999999995,2.0,5.6,0.0
hike_3584,1.0,1.0,3.0,15.0,9.0,10.3,2.1,7.4,3.0
hike_3585,2.0,0.0,7.0,1.0,2.0,11.599999999999998,1.2,9.4,0.0
hike_3586,4.0,7.0,5.0,0.0,11.0,16.0,6.0,12.7,5.0
hike_3587,3.0,13.0,1.0,25.0,12.0,9.2,3.1,7.1,0.0
hike_3588,6.0,2.0,5.0,0.0,6.0,6.599999999999999,1.0,3.0,1.0
hike_3589,1.0,22.0,6.0,3.0,12.0,8.799999999999999,0.0,13.6,4.0
hike_359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0
hike_3590,7.0,2.0,8.1,1.0,9.0,7.1,0.0,6.2,1.0
hike_3591,10.0,10.0,5.1,0.0,4.0,9.799999999999999,1.0,11.4,5.0
hike_3592,3.0,4.0,5.0,15.0,1.0,6.300000000000001,3.0,2.2000000000000006,1.0
hike_3593,5.0,1.0,7.0,39.0,5.0,21.8,6.8,6.199999999999999,8.0
hike_3594,1.0,13.0,24.0,1.0,13.0,7.5,1.1,5.3,0.0
hike_3595,2.0,1.0,6.0,0.0,4.0,7.400000000000001,0.0,2.9,0.0
hike_3596,3.0,2.0,7.0,0.0,7.0,7.7,2.0,3.5,3.0
hike_3597,8.0,2.0,4.5,0.0,15.0,5.999999999999999,0.0,4.8999999999999995,0.0
hike_3598,0.0,0.0,2.0,5.0,1.0,3.1,0.0,2.8,0.0
hike_3599,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0
hike_36,11.0,14.0,7.0,12.0,15.0,19.399999999999995,9.0,10.7,6.0
hike_360,0.0,1.0,0.0,0.0,1.0,1.8,0.0,0.1,0.0
hike_3600,6.0,6.0,4.0,1.0,3.0,6.8999999999999995,1.0,3.9,1.0
hike_3601,8.0,8.0,7.0,0.0,10.0,9.899999999999999,0.0,6.1000000000000005,1.0
hike_3602,7.2,2.0,1.0,6.0,10.0,3.8,0.0,3.6000000000000005,2.0
hike_3603,1.0,1.0,1.0,3.0,1.0,3.1,0.0,2.8,1.0
hike_3604,6.0,1.0,15.1,0.0,9.0,14.2,3.0,12.2,1.0
hike_3605,7.0,19.0,14.0,29.0,9.0,24.7,7.0,12.9,6.3
hike_3606,3.0,3.0,10.0,6.0,6.0,6.699999999999999,3.5,4.8,3.0
hike_3607,4.0,0.0,5.0,14.0,7.0,10.6,0.0,11.299999999999999,2.0
hike_3608,1.0,3.0,1.0,0.0,7.0,11.4,1.0,2.5,0.0
hike_3609,3.0,0.0,6.0,26.0,24.0,5.799999999999999,0.0,11.099999999999998,1.0
hike_361,0.0,1.0,0.0,3.0,4.0,0.1,2.0,2.6,0.0
hike_3610,4.0,3.0,3.0,0.0,10.0,5.1000000000000005,0.0,8.1,0.3
hike_3611,3.0,0.0,6.0,13.0,24.0,4.1,0.0,8.5,2.5999999999999996
hike_3612,10.0,8.0,6.1,0.0,8.0,10.599999999999998,0.1,11.2,0.0
hike_3613,5.0,5.0,6.0,1.0,4.0,10.0,2.1,2.4000000000000004,3.0
hike_3614,2.0,0.0,1.0,0.0,4.0,0.1,0.0,3.7,0.0
hike_3615,5.0,1.0,13.0,11.0,32.0,3.8000000000000003,0.0,12.199999999999998,5.0
hike_3616,6.0,0.0,2.0,2.0,14.0,1.0,7.0,9.7,1.0
hike_3617,11.0,11.0,4.1,0.0,7.0,10.799999999999999,2.0,6.299999999999999,1.0
hike_3618,1.0,1.0,1.0,0.0,2.0,0.8999999999999999,1.0,1.8,0.0
hike_3619,5.0,0.0,1.0,24.0,17.0,4.5,1.0,10.4,2.0
hike_362,0.0,5.0,0.0,3.0,1.0,1.1,1.0,1.0,1.0
hike_3620,3.0,1.0,7.0,20.0,4.0,12.2,0.0,9.9,2.0
hike_3621,4.0,5.0,5.6,3.0,5.0,6.7,0.0,4.3,1.0
hike_3622,10.1,5.0,5.0,0.0,5.0,15.1,1.0,11.7,6.0
hike_3623,11.0,1.0,16.0,26.0,4.0,9.2,1.0,4.0,1.0
hike_3624,3.0,0.0,1.0,2.0,10.0,1.3000000000000003,0.0,5.799999999999999,3.0
hike_3625,4.0,6.0,9.0,13.0,8.0,18.2,0.1,9.999999999999998,1.0
hike_3626,2.0,0.0,2.0,0.0,18.0,4.8999999999999995,0.0,13.199999999999998,6.0
hike_3627,2.0,16.0,17.0,32.0,4.0,18.9,5.0,14.999999999999998,0.3
hike_3628,5.0,19.0,3.0,1.0,12.0,12.499999999999996,6.0,16.9,2.0
hike_3629,2.0,12.0,9.1,0.0,7.0,3.2,0.0,1.3,2.0
hike_363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,1.3
hike_3630,3.0,0.0,1.0,10.0,6.0,4.000000000000001,0.1,4.7,2.0
hike_3631,1.0,2.0,11.0,0.0,10.0,10.9,0.2,9.499999999999998,8.0
hike_3632,0.0,5.1,4.1,2.0,2.0,3.6000000000000005,0.0,2.4000000000000004,1.0
hike_3633,3.0,2.0,2.0,0.0,2.0,6.799999999999999,0.0,1.8000000000000003,3.0
hike_3634,6.0,6.0,3.0,1.0,1.0,5.1,1.0,6.000000000000001,2.0
hike_3635,1.0,3.0,2.0,0.0,5.0,17.4,4.0,4.1,3.3
hike_3636,5.0,12.0,5.0,0.0,2.0,16.5,1.0,3.9000000000000004,6.0
hike_3637,1.0,15.0,12.0,0.0,19.0,15.799999999999997,1.1,14.499999999999998,0.0
hike_3638,6.0,3.0,11.0,23.0,2.0,12.899999999999999,6.0,11.500000000000002,0.8
hike_3639,1.0,3.0,0.0,5.0,11.0,3.1,0.0,3.7,0.0
hike_364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hike_3640,0.0,1.0,6.0,0.0,1.0,24.899999999999995,1.3,9.799999999999999,2.0
hike_3641,3.0,4.0,3.0,0.0,24.0,3.2,1.0,9.699999999999998,2.0
hike_3642,1.0,2.0,12.0,12.0,14.0,13.499999999999998,4.0,6.1,3.0
hike_3643,6.1,2.0,10.0,0.0,3.0,9.5,1.1,6.0,4.0
hike_3644,2.0,2.0,13.0,27.0,6.0,9.299999999999999,1.3,10.899999999999999,1.0
hike_3645,8.0,0.0,6.7,6.0,13.0,10.8,0.0,7.199999999999999,1.0
hike_3646,5.0,0.0,4.0,0.0,7.0,7.5,3.0,3.6,4.0
hike_3647,2.0,4.0,15.0,2.0,3.0,10.399999999999999,2.0,7.1,0.0
hike_3648,3.0,1.0,4.0,31.0,26.0,8.399999999999999,0.1,15.499999999999998,1.0
hike_3649,1.0,0.0,2.0,0.0,7.0,2.1,0.0,1.3000000000000003,3.0
hike_365,1.0,2.0,3.0,2.0,8.0,1.1,0.0,3.6999999999999997,2.0
hike_3650,12.1,5.0,9.0,1.0,5.0,31.200000000000003,2.3,7.799999999999999,0.3
hike_3651,7.0,51.0,6.0,2.0,18.0,10.6,1.0,18.1,1.3
hike_3652,0.0,7.0,2.0,7.0,4.0,4.0,1.1,1.9,0.3
hike_3653,15.0,7.1,4.0,0.0,7.0,11.4,2.0,10.899999999999999,0.6
hike_3654,7.0,2.0,3.4,0.0,11.0,9.4,4.1,9.000000000000002,0.0
hike_3655,3.0,1.0,1.1,1.0,6.0,1.9000000000000001,6.0,8.1,1.0
hike_3656,7.0,4.0,3.1,8.0,8.0,11.299999999999999,1.1,6.4,0.0
hike_3657,5.0,0.0,0.0,0.0,2.0,8.3,1.0,0.9000000000000001,0.0
hike_3658,1.0,0.0,0.0,25.0,20.0,2.7,0.0,6.899999999999999,0.0
hike_3659,2.0,4.0,13.0,1.0,17.0,25.2,3.1,13.799999999999997,3.0
hike_366,2.0,1.0,1.0,1.0,1.0,1.0,0.1,1.5,0.0
hike_3660,6.0,2.0,4.0,6.0,6.0,3.7,0.0,3.6000000000000005,1.0
hike_3661,2.0,4.0,7.1,22.0,3.0,13.0,1.0,4.2,1.0
hike_3662,0.0,4.0,0.0,2.0,0.0,2.1,1.0,2.0,0.0
hike_3663,2.0,1.0,0.0,2.0,5.0,2.8000000000000003,0.0,7.4,2.0
hike_3664,4.0,1.0,7.0,0.0,3.0,12.799999999999999,1.0,5.5,0.0
hike_3665,4.0,2.0,2.0,3.0,8.0,4.1,1.1,2.0,1.0
hike_3666,2.0,10.0,8.0,5.0,1.0,13.7,2.1,6.6000000000000005,1.0
hike_3667,1.1,27.0,8.0,0.0,9.0,20.200000000000003,0.0,12.199999999999998,1.0
hike_3668,4.0,2.2,12.0,24.0,5.0,12.499999999999998,3.0,8.5,0.0
hike_3669,0.0,0.0,0.0,10.0,8.0,1.1,1.0,3.3000000000000003,0.0
hike_367,2.0,0.0,0.0,2.0,0.0,1.3,0.0,2.1,0.0
hike_3670,4.0,9.0,1.1,0.0,4.0,3.2000000000000006,2.0,4.199999999999999,7.0
hike_3671,4.0,10.0,9.0,27.0,2.0,9.799999999999999,4.8,4.8,4.0
hike_3672,9.0,4.0,2.0,0.0,4.0,10.100000000000001,1.0,8.799999999999999,3.3
hike_3673,2.0,1.0,5.0,20.0,6.0,6.500000000000001,2.0,6.6,0.0
hike_3674,1.0,2.0,2.0,0.0,6.0,6.2,0.0,3.2,0.0
hike_3675,0.0,5.0,8.0,33.0,6.0,12.399999999999999,11.0,4.1,0.0
hike_3676,0.0,9.0,14.0,24.0,13.0,5.099999999999999,0.2,7.999999999999999,0.0
hike_3677,7.0,1.0,0.0,1.0,5.0,3.5,1.0,5.199999999999999,0.0
hike_3678,2.4,1.0,8.0,0.0,3.0,18.700000000000003,0.0,3.2,0.0
hike_3679,5.0,2.0,2.1,0.0,11.0,2.2,2.0,6.7,0.0
hike_368,0.0,0.0,0.0,0.0,3.0,4.4,0.0,1.5,1.0
hike_3680,3.0,0.0,1.0,8.0,4.0,4.0,0.0,5.099999999999999,1.0
hike_3681,9.0,2.0,0.0,0.0,12.0,12.9,1.0,3.6,1.0
hike_3682,2.0,0.0,6.0,5.0,2.0,1.4000000000000001,0.0,4.9,1.0
hike_3683,10.0,16.0,12.0,6.0,4.0,26.300000000000008,0.4,12.299999999999997,2.0
hike_3684,6.0,3.0,1.0,0.0,5.0,6.3999999999999995,1.0,4.1,1.3
hike_3685,3.0,10.0,1.0,7.0,5.0,8.7,0.0,5.200000000000001,0.0
hike_3686,4.0,5.0,3.0,0.0,2.0,4.300000000000001,0.0,3.0999999999999996,2.0
hike_3687,5.0,2.0,7.1,0.0,11.0,9.7,5.0,10.099999999999998,3.0
hike_3688,3.0,4.0,3.0,0.0,3.0,13.200000000000001,1.0,4.9,2.0
hike_3689,1.0,1.0,1.0,0.0,17.0,2.5000000000000004,0.0,5.6000000000000005,0.0
hike_369,3.0,0.0,0.0,0.0,4.0,0.2,0.0,4.6,0.0
hike_3690,3.2,2.0,10.0,2.0,4.0,11.999999999999998,3.0,8.799999999999999,2.0
hike_3691,100.8,141.0,64.00000000000001,9.0,78.0,142.19999999999987,7.699999999999999,97.19999999999989,20.9
hike_3692,2.0,11.0,0.1,0.0,10.0,2.2,1.0,6.2,1.0
hike_3693,2.0,2.0,8.1,0.0,24.0,14.599999999999998,2.1,9.600000000000001,4.6
hike_3694,5.0,2.0,5.3,12.0,22.0,4.6000000000000005,3.0,11.9,2.3
