hike_id,Bring Bug Spray,Easy Difficulty,Family Friendly,Hard Difficulty,Lake/Waterfall/Pond,Parking Issues,Rocky Conditions,Snow/Icy Conditions,Well Maintained
hike_7858,0,0,0,1,0,0,1,0,1
hike_9267,0,1,0,0,1,1,0,0,0
hike_7859,0,0,1,0,0,0,1,0,1
hike_7860,0,1,1,0,0,1,0,0,0
hike_7861,0,1,1,0,0,0,0,0,1
hike_7877,0,1,0,1,0,0,0,0,1
hike_11021,0,0,1,1,0,0,1,0,0
hike_9268,0,0,1,1,0,0,0,0,1
hike_7862,0,0,1,1,0,0,0,1,0
hike_7863,0,0,1,0,1,0,1,0,0
hike_9269,0,1,1,0,0,0,1,0,0
hike_7864,0,1,1,0,0,0,0,0,1
hike_7865,0,0,0,1,0,1,0,1,0
hike_7866,0,1,0,0,1,0,0,1,0
hike_7867,0,0,1,1,1,0,0,0,0
hike_9270,1,1,0,1,0,0,0,0,0
hike_7868,0,1,1,0,0,0,0,0,1
hike_12011,0,0,0,1,0,1,1,0,0
hike_7869,0,1,1,1,0,0,0,0,0
hike_9271,0,1,0,0,0,0,1,0,1
hike_7870,0,1,0,1,0,0,0,0,1
hike_9272,0,1,0,1,0,0,1,0,0
hike_7871,1,0,1,1,0,0,0,0,0
hike_7872,1,0,1,0,0,0,0,0,1
hike_9273,0,0,0,1,0,0,0,1,1
hike_7873,1,0,0,1,0,0,1,0,0
hike_7874,0,1,0,1,1,0,0,0,0
hike_7875,0,0,1,1,1,0,0,0,0
hike_7876,0,1,0,0,1,1,0,0,0
hike_9275,0,1,0,1,0,1,0,0,0
hike_7878,0,1,1,1,0,0,0,0,0
hike_9276,0,1,0,0,0,1,1,0,0
hike_7879,1,0,1,0,0,0,0,0,1
hike_9277,0,0,0,0,0,1,1,1,0
hike_7880,0,0,1,1,0,0,0,0,1
hike_7881,0,1,0,0,1,0,0,0,1
hike_9278,0,1,0,1,0,0,1,0,0
hike_7882,0,0,1,1,0,0,1,0,0
hike_7883,0,0,1,1,0,0,1,0,0
hike_7884,0,1,1,0,0,0,0,0,1
hike_9279,0,1,0,1,0,0,0,0,1
hike_7885,0,0,0,1,0,1,0,1,0
hike_7886,0,0,1,1,0,0,1,0,0
hike_9280,0,0,0,1,0,1,1,0,0
hike_7887,0,0,1,0,1,0,0,0,1
hike_7888,0,0,1,1,0,0,0,0,1
hike_7889,0,1,1,0,1,0,0,0,0
hike_9281,0,0,1,0,1,0,0,0,1
hike_7890,0,1,1,0,0,0,0,0,1
hike_9282,0,0,1,1,0,1,0,0,0
hike_11022,0,0,0,1,0,1,1,0,0
hike_7891,0,1,1,0,0,0,0,0,1
hike_7902,0,1,0,0,0,1,0,0,1
hike_12012,0,0,0,1,1,0,1,0,0
hike_7892,1,0,1,0,0,0,0,0,1
hike_9283,1,0,1,1,0,0,0,0,0
hike_7893,0,0,1,1,0,0,0,0,1
hike_9284,0,0,1,1,0,0,0,0,1
hike_7894,1,0,1,1,0,0,0,0,0
hike_7895,0,1,0,0,0,1,0,0,1
hike_9285,0,1,0,1,0,0,0,0,1
hike_7896,0,0,0,0,0,0,0,0,0
hike_7897,0,1,0,0,1,0,0,0,1
hike_7898,0,1,0,0,1,0,1,0,0
hike_9286,0,1,0,0,1,0,0,0,1
hike_7899,1,1,0,0,0,0,0,0,1
hike_7900,0,0,1,1,0,0,0,0,1
hike_7901,0,1,1,0,0,0,0,1,0
hike_9287,1,1,0,0,0,0,0,0,1
hike_7903,0,1,0,1,0,0,1,0,0
hike_7904,0,0,0,1,1,0,1,0,0
hike_9288,0,1,1,0,0,0,1,0,0
hike_7905,1,0,1,0,0,0,0,0,1
hike_9289,1,1,0,0,0,1,0,0,0
hike_11023,0,0,1,1,0,0,1,0,0
hike_9316,1,0,0,1,0,0,1,0,0
hike_7906,0,0,1,1,0,0,1,0,0
hike_7907,0,1,1,0,1,0,0,0,0
hike_7908,0,1,1,1,0,0,0,0,0
hike_7909,0,0,1,1,0,0,0,1,0
hike_7910,0,1,1,0,0,0,0,1,0
hike_7911,0,0,0,0,0,0,0,0,0
hike_9290,1,0,1,0,0,0,0,0,1
hike_7912,0,0,1,1,0,0,1,0,0
hike_9291,1,0,1,0,0,0,0,0,1
hike_9292,0,0,1,1,1,0,0,0,0
hike_7913,1,0,1,0,0,0,0,0,1
hike_7914,1,1,0,0,1,0,0,0,0
hike_9293,0,1,1,0,0,0,1,0,0
hike_7915,0,1,1,0,0,0,0,0,1
hike_9294,0,1,0,1,0,1,0,0,0
hike_7916,0,0,0,0,0,0,0,0,0
hike_12013,0,0,1,1,0,0,1,0,0
hike_7917,0,0,1,1,0,0,0,1,0
hike_9295,0,1,1,0,0,0,0,1,0
hike_7918,0,1,0,1,0,0,0,1,0
hike_9296,0,0,1,0,0,1,1,0,0
hike_7919,0,0,1,1,0,1,0,0,0
hike_7920,0,1,1,0,0,0,0,0,1
hike_7921,0,0,1,1,1,0,0,0,0
hike_7922,0,0,1,1,0,0,0,0,1
hike_9297,0,0,0,0,0,1,1,0,1
hike_7923,0,1,0,0,0,0,0,1,1
hike_9298,0,0,0,1,0,0,1,1,0
hike_7924,0,0,1,0,0,0,1,0,1
hike_9299,1,0,1,0,0,0,0,0,1
hike_7925,0,1,1,1,0,0,0,0,0
hike_7926,0,0,0,1,0,1,1,0,0
hike_9300,0,1,0,0,1,1,0,0,0
hike_7927,0,1,1,1,0,0,0,0,0
hike_9301,0,1,1,0,0,0,0,0,1
hike_7928,0,1,0,0,1,0,0,0,1
hike_9302,1,0,1,0,0,0,0,0,1
hike_11024,0,0,1,0,1,0,1,0,0
hike_7929,1,0,0,1,1,0,0,0,0
hike_9303,0,0,1,0,0,0,1,0,1
hike_7930,0,0,0,1,0,1,1,0,0
hike_9304,0,1,0,0,0,0,0,1,1
hike_7931,0,0,1,0,1,0,0,0,1
hike_9305,0,0,1,1,0,0,1,0,0
hike_7932,0,1,1,0,0,0,1,0,0
hike_7933,0,1,1,1,0,0,0,0,0
hike_9306,0,1,0,0,0,0,1,0,1
hike_7934,1,1,0,0,0,0,0,0,1
hike_7935,1,0,1,0,0,0,0,0,1
hike_7936,0,0,1,0,0,0,1,0,1
hike_7937,0,1,1,0,0,0,0,0,1
hike_9307,0,1,1,0,0,0,1,0,0
hike_7938,0,0,1,1,1,0,0,0,0
hike_9308,0,0,0,1,1,0,1,0,0
hike_7939,0,0,1,1,0,0,0,0,1
hike_7940,0,0,1,0,0,0,1,0,1
hike_9309,1,0,0,1,0,0,0,0,1
hike_7941,1,0,0,1,0,0,0,0,1
hike_7942,0,1,0,0,1,1,0,0,0
hike_11025,0,1,1,0,0,0,1,0,0
hike_9310,0,1,1,0,0,0,1,0,0
hike_7943,0,1,1,0,1,0,0,0,0
hike_7944,0,1,0,1,1,0,0,0,0
hike_9311,0,0,1,1,0,1,0,0,0
hike_7945,1,1,0,0,0,0,0,0,1
hike_12014,0,0,0,1,0,1,1,0,0
hike_7946,0,1,1,0,0,0,0,0,1
hike_7947,0,1,1,1,0,0,0,0,0
hike_9312,1,0,0,1,0,0,1,0,0
hike_7948,1,0,1,1,0,0,0,0,0
hike_9313,0,0,0,1,0,1,0,0,1
hike_7949,0,0,1,0,1,0,0,0,1
hike_7950,0,1,1,0,1,0,0,0,0
hike_7951,0,1,0,0,1,0,1,0,0
hike_9314,0,1,0,0,1,0,1,0,0
hike_7952,0,1,0,0,1,0,0,0,1
hike_7953,1,0,1,0,0,0,0,0,1
hike_7954,1,0,1,1,0,0,0,0,0
hike_9315,0,1,1,0,0,0,1,0,0
hike_7955,0,0,0,1,1,0,1,0,0
hike_7956,0,1,1,1,0,0,0,0,0
hike_9317,0,1,0,1,0,0,1,0,0
hike_7957,0,1,1,0,0,0,0,0,1
hike_7958,1,0,1,0,0,0,0,0,1
hike_9318,0,0,0,1,1,0,0,0,1
hike_7959,0,0,1,0,1,1,0,0,0
hike_7960,0,1,0,0,1,0,0,0,1
hike_9319,1,1,0,1,0,0,0,0,0
hike_7961,0,1,1,0,0,0,0,0,1
hike_9320,1,0,1,1,0,0,0,0,0
hike_7962,0,1,1,0,0,0,0,0,1
hike_7963,1,0,1,0,0,0,0,0,1
hike_7964,0,1,0,1,0,1,0,0,0
hike_9321,0,1,0,1,0,0,1,0,0
hike_12015,0,1,1,0,1,0,0,0,0
hike_9322,0,1,1,0,1,0,0,0,0
hike_7965,0,0,1,1,1,0,0,0,0
hike_11026,0,1,1,1,0,0,0,0,0
hike_7966,0,0,0,0,0,0,0,0,0
hike_7967,1,0,1,0,0,0,0,0,1
hike_9323,1,0,0,0,0,0,1,0,1
hike_7969,0,0,0,0,0,0,0,0,0
hike_9324,0,1,1,0,1,0,0,0,0
hike_7970,0,0,0,0,0,0,0,0,0
hike_7971,0,0,1,1,0,0,0,0,1
hike_7972,0,1,0,1,0,0,0,0,1
hike_9325,1,0,1,0,0,0,0,0,1
hike_7973,0,1,1,1,0,0,0,0,0
hike_7974,1,0,1,0,0,0,0,0,1
hike_9326,0,0,0,1,0,1,1,0,0
hike_7975,0,1,0,1,0,1,0,0,0
hike_7976,0,1,1,1,0,0,0,0,0
hike_9327,1,0,0,0,1,0,1,0,0
hike_7978,0,1,0,0,0,1,1,0,0
hike_7979,0,0,0,0,0,0,0,0,0
hike_9328,0,0,1,0,0,1,1,0,0
hike_7980,0,1,1,1,0,0,0,0,0
hike_7981,1,0,1,0,0,0,0,0,1
hike_9329,0,0,0,0,0,1,1,0,1
hike_7983,0,1,1,0,0,0,0,0,1
hike_9330,0,1,1,0,0,0,0,0,1
hike_7984,0,1,0,1,0,0,0,0,1
hike_9331,0,0,0,1,1,0,0,0,1
hike_7985,1,1,0,0,1,0,0,0,0
hike_14474,0,1,1,0,0,0,0,0,1
hike_7987,1,1,1,0,0,0,0,0,0
hike_7988,1,0,1,0,0,0,0,0,1
hike_9333,0,0,0,1,0,1,1,0,0
hike_7989,0,1,0,1,0,0,0,0,1
hike_9334,0,1,0,1,1,0,0,0,0
hike_7990,0,1,1,0,0,0,0,0,1
hike_7991,0,1,1,0,1,0,0,0,0
hike_9335,0,1,1,0,1,0,0,0,0
hike_7992,0,1,1,1,0,0,0,0,0
hike_7993,1,1,0,0,0,1,0,0,0
hike_7994,0,1,1,0,0,0,0,0,1
hike_7995,0,1,0,1,0,0,0,1,0
hike_9336,1,1,0,1,0,0,0,0,0
hike_7996,0,0,1,1,1,0,0,0,0
hike_7997,0,1,0,1,0,0,0,0,1
hike_9337,1,0,1,0,0,0,0,0,1
hike_7998,0,1,1,0,0,1,0,0,0
hike_7999,0,0,1,1,0,0,0,0,1
hike_9338,0,0,0,1,1,0,0,0,1
hike_8000,0,0,1,0,0,0,1,0,1
hike_8001,0,1,0,1,0,0,0,0,1
hike_9339,0,0,0,1,1,0,0,0,1
hike_11027,0,1,1,0,1,0,0,0,0
hike_9340,1,0,1,0,0,0,0,0,1
hike_9341,1,0,1,1,0,0,0,0,0
hike_9342,0,0,1,1,0,0,0,0,1
hike_12016,0,0,1,1,0,0,0,0,1
hike_9343,0,0,1,1,0,1,0,0,0
hike_9344,0,1,1,1,0,0,0,0,0
hike_11028,0,0,1,1,0,0,1,0,0
hike_9345,0,0,0,1,0,1,0,0,1
hike_9346,1,0,0,1,0,0,1,0,0
hike_9347,0,0,1,1,0,1,0,0,0
hike_9348,1,1,1,0,0,0,0,0,0
hike_9349,1,1,0,0,1,0,0,0,0
hike_9350,0,1,1,0,0,0,0,0,1
hike_9351,1,0,0,1,0,0,0,0,1
hike_9352,0,0,1,1,0,0,1,0,0
hike_9353,0,0,0,1,0,0,0,1,1
hike_9354,1,1,0,0,0,0,0,0,1
hike_9355,0,0,0,1,1,0,1,0,0
hike_12017,0,0,1,0,1,0,1,0,0
hike_9356,0,1,0,0,0,0,1,0,1
hike_9357,0,0,1,1,0,0,0,0,1
hike_9358,1,0,1,1,0,0,0,0,0
hike_9359,1,0,0,0,1,1,0,0,0
hike_9360,0,0,0,1,0,0,1,0,1
hike_9441,1,0,1,0,0,0,0,0,1
hike_9361,0,1,0,1,0,0,0,1,0
hike_11029,0,1,1,0,0,0,0,0,1
hike_9362,1,0,1,0,0,1,0,0,0
hike_9363,0,0,1,0,1,0,1,0,0
hike_9364,0,0,1,1,0,0,0,0,1
hike_9365,0,0,0,0,0,0,0,0,0
hike_9366,0,0,1,1,0,0,1,0,0
hike_9367,0,1,1,0,0,0,0,0,1
hike_12018,0,0,1,1,0,0,1,0,0
hike_9368,0,1,1,0,0,0,0,0,1
hike_9369,0,1,0,0,0,0,1,0,1
hike_9378,0,0,0,1,0,0,1,0,1
hike_9370,1,0,1,0,0,0,0,1,0
hike_11030,0,0,1,1,0,1,0,0,0
hike_9371,0,1,0,0,0,0,0,1,1
hike_9372,0,1,0,0,1,0,0,0,1
hike_9373,0,1,0,1,0,0,1,0,0
hike_9374,0,0,1,1,0,0,0,0,1
hike_9375,1,0,0,0,1,0,0,0,1
hike_9376,0,1,0,0,1,0,0,0,1
hike_11031,0,0,1,1,0,0,1,0,0
hike_9377,0,1,0,0,0,1,0,0,1
hike_12019,0,1,1,0,1,0,0,0,0
hike_9379,0,1,1,0,1,0,0,0,0
hike_9380,0,1,0,0,1,0,0,1,0
hike_9381,0,0,1,1,0,0,0,0,1
hike_9382,0,0,1,1,0,0,0,0,1
hike_9383,0,0,0,1,1,0,1,0,0
hike_9384,0,0,1,1,0,0,1,0,0
hike_9385,0,1,1,1,0,0,0,0,0
hike_9386,1,0,1,0,0,0,0,0,1
hike_11032,0,0,0,1,0,1,1,0,0
hike_9387,0,1,0,1,0,0,0,0,1
hike_9388,0,0,1,0,1,0,0,0,1
hike_12020,0,0,1,1,0,0,1,0,0
hike_9389,0,0,1,0,0,0,1,0,1
hike_9390,0,1,0,0,0,0,1,0,1
hike_9391,0,0,1,0,0,1,1,0,0
hike_9392,0,0,1,0,0,0,0,1,1
hike_9393,0,0,0,1,1,0,0,0,1
hike_9394,0,1,0,1,0,0,0,0,1
hike_9395,0,1,0,0,0,0,1,0,1
hike_9396,0,1,1,0,0,0,0,0,1
hike_9397,0,0,1,1,0,0,1,0,0
hike_11033,0,0,0,1,0,1,1,0,0
hike_9398,0,1,1,0,0,0,0,1,0
hike_9403,1,0,0,0,0,1,1,0,0
hike_12021,0,0,1,0,1,0,1,0,0
hike_9399,0,1,0,1,0,0,1,0,0
hike_9400,0,0,1,0,1,0,0,0,1
hike_9401,0,0,1,1,0,0,0,0,1
hike_9402,0,0,0,0,1,0,0,1,1
hike_9404,0,0,1,0,0,1,1,0,0
hike_9405,0,0,1,1,0,0,1,0,0
hike_9406,0,1,0,1,1,0,0,0,0
hike_9407,0,0,1,1,0,0,0,0,1
hike_9408,0,0,1,1,0,0,1,0,0
hike_9409,0,1,1,1,0,0,0,0,0
hike_9410,0,0,1,0,1,0,1,0,0
hike_9411,0,0,1,1,0,0,0,0,1
hike_9412,1,1,0,0,0,0,0,0,1
hike_9413,0,1,0,0,1,0,0,0,1
hike_9414,0,0,0,0,0,0,0,0,0
hike_12022,0,1,1,0,1,0,0,0,0
hike_11034,0,0,1,1,0,0,1,0,0
hike_9415,1,0,1,1,0,0,0,0,0
hike_9416,0,1,1,1,0,0,0,0,0
hike_9417,0,1,1,0,0,0,0,0,1
hike_9418,0,1,0,1,0,0,0,0,1
hike_9419,1,0,0,0,0,0,1,0,1
hike_9420,0,0,1,1,0,0,1,0,0
hike_9421,1,0,0,0,0,0,1,0,1
hike_9422,0,0,1,1,0,0,0,0,1
hike_9423,0,1,1,0,1,0,0,0,0
hike_9424,0,0,1,1,0,0,0,0,1
hike_9425,1,0,1,0,0,0,0,0,1
hike_9426,0,1,0,1,1,0,0,0,0
hike_9427,0,1,0,0,0,0,1,0,1
hike_11035,0,0,1,1,0,0,1,0,0
hike_9428,1,0,0,0,0,0,1,0,1
hike_12023,0,1,1,1,0,0,0,0,0
hike_9429,0,0,1,1,0,0,1,0,0
hike_9430,0,1,0,1,1,0,0,0,0
hike_9431,0,1,0,0,1,0,0,0,1
hike_9432,1,0,1,0,0,0,0,0,1
hike_9433,0,1,0,1,0,0,0,0,1
hike_9434,0,0,1,0,0,1,0,0,1
hike_11036,0,0,1,1,0,0,1,0,0
hike_9435,0,1,1,0,0,0,0,0,1
hike_9436,0,1,0,0,1,0,0,0,1
hike_9437,0,1,1,0,0,0,0,0,1
hike_9438,0,0,1,1,0,1,0,0,0
hike_9439,1,0,1,0,0,0,0,0,1
hike_9440,0,0,0,1,0,1,1,0,0
hike_9442,0,1,0,1,0,0,0,0,1
hike_9443,0,0,1,0,1,0,0,1,0
hike_12024,0,1,1,1,0,0,0,0,0
hike_9444,0,0,1,0,0,0,1,0,1
hike_9445,1,0,0,0,0,0,1,0,1
hike_11037,0,1,1,0,1,0,0,0,0
hike_9446,0,0,0,1,1,0,0,0,1
hike_9447,0,0,1,1,0,0,0,0,1
hike_9448,0,1,1,1,0,0,0,0,0
hike_9449,0,1,0,1,0,1,0,0,0
hike_9450,0,1,0,0,1,0,1,0,0
hike_9451,0,1,0,1,0,0,0,0,1
hike_9452,0,1,0,0,1,1,0,0,0
hike_9453,1,0,0,0,0,1,0,0,1
hike_11038,0,1,1,0,1,0,0,0,0
hike_9454,1,0,1,0,0,1,0,0,0
hike_9455,0,1,1,1,0,0,0,0,0
hike_9456,0,0,1,1,1,0,0,0,0
hike_9457,0,0,1,0,0,0,1,0,1
hike_12025,0,1,1,1,0,0,0,0,0
hike_9458,0,0,0,1,0,1,0,0,1
hike_9459,0,0,0,1,0,0,1,1,0
hike_11039,0,1,1,0,1,0,0,0,0
hike_9466,1,0,1,0,0,0,0,0,1
hike_9460,0,0,1,1,0,0,0,0,1
hike_9461,0,0,1,1,0,0,0,0,1
hike_9462,0,1,0,1,1,0,0,0,0
hike_9463,1,0,0,0,0,1,0,0,1
hike_9464,0,1,0,1,1,0,0,0,0
hike_9465,0,1,1,0,0,0,0,0,1
hike_11040,0,0,1,1,1,0,0,0,0
hike_9467,0,1,0,1,0,1,0,0,0
hike_9468,0,1,1,1,0,0,0,0,0
hike_9469,0,0,1,1,1,0,0,0,0
hike_9470,0,1,1,1,0,0,0,0,0
hike_9471,0,1,0,1,0,0,0,0,1
hike_9485,1,1,0,1,0,0,0,0,0
hike_11041,0,0,1,1,1,0,0,0,0
hike_9472,0,1,1,1,0,0,0,0,0
hike_9473,1,1,1,0,0,0,0,0,0
hike_9474,1,1,0,0,0,0,0,0,1
hike_9475,0,1,0,1,0,0,0,0,1
hike_9476,0,0,0,1,0,0,1,0,1
hike_12026,0,0,1,0,1,0,1,0,0
hike_9477,1,1,1,0,0,0,0,0,0
hike_11042,0,0,1,1,0,1,0,0,0
hike_9478,0,1,0,0,1,1,0,0,0
hike_9479,0,0,0,0,0,0,0,0,0
hike_9480,0,0,1,1,0,0,0,1,0
hike_9481,0,1,1,0,0,0,0,0,1
hike_9482,0,0,1,1,0,0,0,0,1
hike_9483,0,1,0,0,0,1,0,0,1
hike_11043,0,1,0,1,1,0,0,0,0
hike_9484,0,0,1,0,1,0,1,0,0
hike_9486,1,1,0,0,1,0,0,0,0
hike_9487,0,1,0,1,0,0,1,0,0
hike_12027,0,1,0,0,1,0,1,0,0
hike_9488,0,1,0,0,0,0,1,0,1
hike_9489,1,0,1,1,0,0,0,0,0
hike_9490,0,1,1,0,0,0,0,0,1
hike_9491,0,0,1,1,1,0,0,0,0
hike_9492,1,0,1,0,0,0,0,0,1
hike_11044,0,0,1,1,0,0,1,0,0
hike_9493,0,0,1,0,0,0,1,0,1
hike_9494,0,1,0,0,1,0,1,0,0
hike_9495,1,0,1,0,0,0,0,0,1
hike_9496,1,0,1,0,0,0,0,0,1
hike_9497,0,0,1,0,1,0,1,0,0
hike_9498,0,1,0,1,0,0,0,0,1
hike_11045,0,0,1,1,1,0,0,0,0
hike_12028,0,0,1,1,0,0,1,0,0
hike_9499,0,1,1,1,0,0,0,0,0
hike_9500,1,0,1,0,0,0,0,0,1
hike_9501,0,1,0,0,0,1,1,0,0
hike_9502,1,0,0,1,0,0,0,0,1
hike_9503,0,0,0,1,0,0,1,0,1
hike_9504,0,0,1,1,0,0,0,0,1
hike_9505,0,1,1,0,1,0,0,0,0
hike_9506,0,1,0,1,0,0,0,0,1
hike_9507,1,0,0,1,0,0,0,1,0
hike_11046,0,0,1,1,1,0,0,0,0
hike_9508,1,0,1,0,0,0,0,0,1
hike_9509,1,0,1,0,0,0,0,0,1
hike_9510,1,0,1,0,0,0,0,0,1
hike_9511,0,1,0,1,0,0,0,0,1
hike_9512,0,0,1,1,0,0,0,0,1
hike_12029,0,1,1,0,1,0,0,0,0
hike_9513,1,1,0,0,0,0,0,0,1
hike_9514,0,0,1,1,0,0,0,1,0
hike_9515,1,0,1,0,0,0,0,0,1
hike_9516,0,1,0,1,0,0,0,1,0
hike_9517,0,0,1,0,0,0,1,0,1
hike_9518,0,1,1,0,0,0,1,0,0
hike_9520,0,0,1,1,0,0,0,0,1
hike_9521,0,0,1,0,0,0,0,1,1
hike_11047,0,1,0,0,0,1,1,0,0
hike_9523,0,0,0,0,1,1,0,0,1
hike_9524,0,1,1,0,0,0,0,0,1
hike_9525,1,0,1,0,0,0,0,0,1
hike_12030,0,1,1,0,1,0,0,0,0
hike_9526,0,1,1,0,0,0,0,0,1
hike_9527,0,0,1,1,0,0,0,0,1
hike_9528,1,1,0,0,0,0,1,0,0
hike_9529,0,1,1,0,1,0,0,0,0
hike_9530,0,1,1,0,0,0,0,0,1
hike_9531,0,0,0,1,0,1,1,0,0
hike_9532,0,1,0,1,0,0,1,0,0
hike_9533,1,0,0,0,0,1,0,0,1
hike_9656,0,0,1,0,1,0,0,0,1
hike_11048,0,1,1,0,0,0,1,0,0
hike_9534,0,0,1,1,0,0,1,0,0
hike_9535,1,0,1,0,0,0,0,0,1
hike_9536,0,1,1,0,0,1,0,0,0
hike_9537,0,0,1,1,0,0,0,0,1
hike_9538,1,1,1,0,0,0,0,0,0
hike_9539,0,1,0,1,0,0,0,0,1
hike_9540,0,1,1,0,0,0,0,0,1
hike_12031,0,0,1,1,1,0,0,0,0
hike_9541,1,1,0,0,0,0,1,0,0
hike_9542,1,1,1,0,0,0,0,0,0
hike_9543,0,0,1,1,0,1,0,0,0
hike_9544,1,0,1,0,0,0,0,0,1
hike_9545,0,1,1,0,0,0,1,0,0
hike_9547,0,0,1,1,0,0,0,0,1
hike_9548,0,1,1,0,0,0,0,0,1
hike_9549,1,0,1,0,0,0,0,0,1
hike_9550,1,1,1,0,0,0,0,0,0
hike_9551,0,1,1,0,0,0,0,0,1
hike_11049,0,1,1,0,0,1,0,0,0
hike_9552,0,0,0,0,0,0,0,0,0
hike_9553,1,0,1,0,0,0,0,0,1
hike_9554,1,1,0,1,0,0,0,0,0
hike_9555,1,1,0,0,1,0,0,0,0
hike_12032,0,1,1,0,0,0,1,0,0
hike_9556,0,0,0,0,0,0,0,0,0
hike_9557,1,0,0,1,0,0,0,0,1
hike_9558,1,0,1,0,0,0,0,0,1
hike_9559,0,1,0,1,0,0,0,0,1
hike_9560,1,0,0,1,0,0,0,0,1
hike_9561,0,0,0,0,0,0,0,0,0
hike_9562,0,1,0,1,0,1,0,0,0
hike_11050,0,1,1,1,0,0,0,0,0
hike_9563,0,1,1,0,0,0,1,0,0
hike_9564,1,0,1,0,0,0,0,0,1
hike_13448,0,1,0,0,1,0,1,0,0
hike_9565,1,0,1,0,0,0,0,0,1
hike_9566,0,0,0,0,0,0,0,0,0
hike_9567,0,0,1,1,0,0,0,0,1
hike_9568,0,1,0,1,0,1,0,0,0
hike_11051,0,0,1,1,0,0,1,0,0
hike_9569,0,0,0,0,0,0,0,0,0
hike_9570,0,1,0,1,0,0,0,0,1
hike_9571,0,1,0,1,1,0,0,0,0
hike_12033,0,0,1,0,1,0,1,0,0
hike_9572,0,1,1,0,1,0,0,0,0
hike_9573,0,0,1,1,0,0,0,1,0
hike_9574,1,0,1,0,0,0,0,0,1
hike_9575,0,1,1,1,0,0,0,0,0
hike_9576,1,0,1,0,0,0,0,0,1
hike_9577,0,1,0,0,0,1,0,0,1
hike_11052,0,0,1,0,0,1,1,0,0
hike_9579,0,0,1,1,0,0,0,0,1
hike_9580,0,0,0,0,1,1,1,0,0
hike_9581,1,0,1,0,0,0,0,0,1
hike_9582,0,1,1,0,0,0,0,0,1
hike_9583,0,0,0,0,0,0,0,0,0
hike_9584,0,0,0,0,0,0,0,0,0
hike_9585,0,1,1,1,0,0,0,0,0
hike_12034,0,0,1,0,1,0,1,0,0
hike_9586,1,0,1,1,0,0,0,0,0
hike_9587,1,1,0,1,0,0,0,0,0
hike_9588,1,0,0,0,1,0,0,0,1
hike_9589,1,1,0,0,0,1,0,0,0
hike_9590,1,0,1,0,0,0,0,0,1
hike_11053,0,1,0,0,0,1,1,0,0
hike_9591,0,1,0,1,0,0,0,0,1
hike_9592,0,0,0,0,0,0,0,0,0
hike_9593,0,1,1,1,0,0,0,0,0
hike_9594,0,0,1,0,0,0,1,0,1
hike_9595,1,1,1,0,0,0,0,0,0
hike_9596,0,0,1,1,0,0,0,0,1
hike_9597,0,1,0,0,1,0,1,0,0
hike_9598,0,1,1,0,0,0,0,0,1
hike_12035,0,0,1,0,1,0,1,0,0
hike_9599,0,1,1,1,0,0,0,0,0
hike_9600,0,1,1,0,0,0,0,0,1
hike_9601,0,0,0,1,1,0,0,0,1
hike_9602,0,0,1,0,0,0,1,0,1
hike_11054,0,0,1,1,0,0,1,0,0
hike_9603,0,0,1,0,1,0,0,0,1
hike_9604,0,0,0,1,0,1,0,0,1
hike_9605,0,0,1,1,1,0,0,0,0
hike_9657,0,0,0,1,0,0,0,1,1
hike_9606,0,0,1,1,1,0,0,0,0
hike_9607,1,0,1,0,0,0,0,0,1
hike_9608,0,1,1,0,0,0,0,0,1
hike_9609,1,0,1,0,0,0,0,0,1
hike_9610,0,0,1,1,0,0,0,0,1
hike_9611,0,0,0,0,0,0,0,0,0
hike_11055,0,0,1,1,0,0,1,0,0
hike_12036,0,1,1,0,1,0,0,0,0
hike_9612,0,1,0,0,1,0,0,0,1
hike_11056,0,0,1,1,0,0,1,0,0
hike_9614,0,0,1,1,0,0,0,0,1
hike_9669,0,0,0,1,1,0,0,0,1
hike_9615,0,1,0,0,1,0,1,0,0
hike_9616,0,0,0,0,0,0,0,0,0
hike_9617,0,1,1,0,0,0,0,0,1
hike_9618,0,0,1,0,1,1,0,0,0
hike_9619,1,0,1,0,1,0,0,0,0
hike_13002,0,1,1,0,1,0,0,0,0
hike_9620,0,1,1,0,0,0,0,0,1
hike_9621,0,0,1,1,0,0,0,0,1
hike_11057,0,1,1,0,0,1,0,0,0
hike_9622,0,1,0,0,0,0,1,0,1
hike_9623,1,0,1,0,0,0,0,0,1
hike_9625,0,0,1,1,0,1,0,0,0
hike_12037,0,0,1,0,1,0,1,0,0
hike_9626,0,0,1,1,0,0,0,0,1
hike_9627,1,0,1,0,0,0,0,0,1
hike_9628,1,0,1,0,0,0,0,0,1
hike_9629,1,0,0,1,0,0,0,0,1
hike_11058,0,1,1,1,0,0,0,0,0
hike_9630,0,0,1,0,0,1,1,0,0
hike_9631,0,1,1,0,1,0,0,0,0
hike_9632,1,0,1,0,0,0,0,0,1
hike_9633,1,1,0,0,0,0,0,0,1
hike_9634,0,0,0,0,0,0,0,0,0
hike_9635,1,1,0,0,0,0,0,0,1
hike_9670,0,0,1,1,0,0,0,0,1
hike_9636,0,0,0,1,0,0,1,0,1
hike_9637,1,0,1,0,0,0,0,0,1
hike_11059,0,0,1,0,1,1,0,0,0
hike_9638,0,0,1,0,0,1,1,0,0
hike_12038,0,0,1,1,0,1,0,0,0
hike_9639,1,0,1,0,0,0,0,0,1
